,state,state_p,act,r_vel,s,s_p
17169,"(0.000159, 4.796)","(0.000159, 5.676)",100.0,1.990462,54247,54326
17170,"(0.000161, 4.796)","(0.000161, 5.676)",110.0,1.917067,36177,36256
17171,"(0.000162, 4.796)","(0.000162, 5.676)",120.0,1.863706,27698,27777
17172,"(0.000162, 4.796)","(0.000162, 5.676)",130.0,1.827761,27698,27777
17173,"(0.00016, 4.796)","(0.00016, 5.676)",140.0,1.802679,45351,45430
17174,"(0.000158, 4.796)","(0.000158, 5.676)",150.0,1.792725,7126,7205
17175,"(0.000153, 4.796)","(0.000153, 5.676)",160.0,1.792679,51328,51407
17176,"(0.000148, 4.796)","(0.000148, 5.676)",170.0,1.802701,38957,39036
17177,"(0.000143, 4.796)","(0.000143, 5.676)",180.0,1.818108,27142,27221
17178,"(0.000135, 4.796)","(0.000135, 5.676)",190.0,1.818279,41459,41538
17179,"(0.000129, 4.796)","(0.000129, 5.676)",200.0,1.823706,38401,38480
17180,"(0.000163, 5.676)","(0.000163, 5.676)",10.0,1.296095,19437,19437
17181,"(0.00015, 5.676)","(0.00015, 5.676)",20.0,1.655888,22078,22078
17182,"(0.000144, 5.676)","(0.000144, 5.676)",30.0,2.075909,18881,18881
17183,"(0.000143, 5.676)","(0.000143, 5.676)",40.0,2.490563,27221,27221
17184,"(0.000143, 5.676)","(0.000143, 5.676)",50.0,2.645412,27221,27221
17185,"(0.000146, 5.676)","(0.000146, 5.676)",60.0,2.437128,1367,1367
17186,"(0.000149, 5.676)","(0.000149, 5.676)",70.0,2.295065,30279,30279
17187,"(0.000152, 5.676)","(0.000152, 5.676)",80.0,2.188125,4286,4286
17188,"(0.000156, 5.676)","(0.000156, 5.676)",90.0,2.096141,24997,24997
17189,"(0.000159, 5.676)","(0.000159, 5.676)",100.0,2.010694,54326,54326
17190,"(0.000161, 5.676)","(0.000161, 5.676)",110.0,1.93662,36256,36256
17191,"(0.000162, 5.676)","(0.000162, 5.676)",120.0,1.882779,27777,27777
17192,"(0.000162, 5.676)","(0.000162, 5.676)",130.0,1.846528,27777,27777
17193,"(0.00016, 5.676)","(0.00016, 5.676)",140.0,1.821247,45430,45430
17194,"(0.000158, 5.676)","(0.000158, 5.676)",150.0,1.811243,7205,7205
17195,"(0.000153, 5.676)","(0.000153, 5.676)",160.0,1.811247,51407,51407
17196,"(0.000148, 5.676)","(0.000148, 5.676)",170.0,1.821417,39036,39036
17197,"(0.000143, 5.676)","(0.000143, 5.676)",180.0,1.837027,27221,27221
17198,"(0.000135, 5.676)","(0.000135, 5.676)",190.0,1.832027,41538,41538
17199,"(0.000129, 5.676)","(0.000129, 5.676)",200.0,1.8375,38480,38480
17201,"(0.00015, 5.676)","(0.00015, 5.676)",20.0,1.64814,22078,22078
17203,"(0.000143, 5.676)","(0.000143, 5.676)",40.0,2.473007,27221,27221
17204,"(0.000143, 5.676)","(0.000143, 5.676)",50.0,2.655451,27221,27221
17205,"(0.000146, 5.676)","(0.000146, 5.676)",60.0,2.445694,1367,1367
17217,"(0.000143, 5.676)","(0.000143, 5.676)",180.0,1.831833,27221,27221
17220,"(0.000163, 5.676)","(0.000163, 5.676)",10.0,1.28126,19437,19437
17221,"(0.00015, 5.676)","(0.00015, 5.676)",20.0,1.621961,22078,22078
17222,"(0.000144, 5.676)","(0.000144, 5.676)",30.0,2.01512,18881,18881
17223,"(0.000143, 5.676)","(0.000143, 5.676)",40.0,2.353239,27221,27221
17224,"(0.000143, 5.676)","(0.000143, 5.676)",50.0,2.52803,27221,27221
17225,"(0.000146, 5.676)","(0.000146, 5.676)",60.0,2.334912,1367,1367
17226,"(0.000149, 5.676)","(0.000149, 5.676)",70.0,2.182105,30279,30279
17227,"(0.000152, 5.676)","(0.000152, 5.676)",80.0,2.072853,4286,4286
17228,"(0.000156, 5.676)","(0.000156, 5.676)",90.0,1.979024,24997,24997
17229,"(0.000159, 5.676)","(0.000159, 5.676)",100.0,1.897977,54326,54326
17230,"(0.000161, 5.676)","(0.000161, 5.676)",110.0,1.827682,36256,36256
17231,"(0.000162, 5.676)","(0.000162, 5.676)",120.0,1.776512,27777,27777
17232,"(0.000162, 5.676)","(0.000162, 5.676)",130.0,1.741971,27777,27777
17233,"(0.00016, 5.676)","(0.00016, 5.676)",140.0,1.717798,45430,45430
17234,"(0.000158, 5.676)","(0.000158, 5.676)",150.0,1.708069,7205,7205
17235,"(0.000153, 5.676)","(0.000153, 5.676)",160.0,1.707798,51407,51407
17236,"(0.000148, 5.676)","(0.000148, 5.676)",170.0,1.717139,39036,39036
17237,"(0.000143, 5.676)","(0.000143, 5.676)",180.0,1.726712,27221,27221
17238,"(0.000135, 5.676)","(0.000135, 5.676)",190.0,1.721712,41538,41538
17239,"(0.000129, 5.676)","(0.000129, 5.676)",200.0,1.726558,38480,38480
17240,"(0.000136, 5.676)","(0.000136, 5.236)",10.0,1.306765,32642,32594
17241,"(0.000129, 5.676)","(0.000129, 5.236)",20.0,1.670905,38480,38432
17242,"(0.000125, 5.676)","(0.000125, 5.236)",30.0,1.994009,18325,18277
17243,"(0.000124, 5.676)","(0.000124, 5.236)",40.0,2.31101,26665,26617
17244,"(0.000125, 5.676)","(0.000125, 5.236)",50.0,2.509091,18325,18277
17245,"(0.000128, 5.676)","(0.000128, 5.236)",60.0,2.475618,47237,47189
17246,"(0.00013, 5.676)","(0.00013, 5.236)",70.0,2.328958,29723,29675
17247,"(0.000134, 5.676)","(0.000134, 5.236)",80.0,2.19,50712,50664
17248,"(0.000138, 5.676)","(0.000138, 5.236)",90.0,2.09238,15823,15775
17249,"(0.000141, 5.676)","(0.000141, 5.236)",100.0,2.002147,44735,44687
17250,"(0.000143, 5.676)","(0.000143, 5.236)",110.0,1.918451,27221,27173
17251,"(0.000144, 5.676)","(0.000144, 5.236)",120.0,1.851429,18881,18833
17252,"(0.000145, 5.676)","(0.000145, 5.236)",130.0,1.803715,9985,9937
17253,"(0.000143, 5.676)","(0.000143, 5.236)",140.0,1.752888,27221,27173
17254,"(0.000141, 5.676)","(0.000141, 5.236)",150.0,1.723387,44735,44687
17255,"(0.000136, 5.676)","(0.000136, 5.236)",160.0,1.713566,32642,32594
17256,"(0.000129, 5.676)","(0.000129, 5.236)",170.0,1.699,38480,38432
17257,"(0.000119, 5.676)","(0.000119, 5.236)",180.0,1.69877,15267,15219
17258,"(0.000104, 5.676)","(0.000104, 5.236)",190.0,1.713108,34449,34401
17259,"(8e-05, 5.676)","(8e-05, 5.236)",200.0,1.722888,22912,22864
17260,"(0.000136, 5.676)","(0.000136, 5.236)",10.0,1.292131,32642,32594
17261,"(0.000129, 5.676)","(0.000129, 5.236)",20.0,1.642742,38480,38432
17262,"(0.000125, 5.676)","(0.000125, 5.236)",30.0,1.92078,18325,18277
17263,"(0.000124, 5.676)","(0.000124, 5.236)",40.0,2.201053,26665,26617
17264,"(0.000125, 5.676)","(0.000125, 5.236)",50.0,2.476976,18325,18277
17265,"(0.000128, 5.676)","(0.000128, 5.236)",60.0,2.340787,47237,47189
17266,"(0.00013, 5.676)","(0.00013, 5.236)",70.0,2.201749,29723,29675
17267,"(0.000134, 5.676)","(0.000134, 5.236)",80.0,2.07,50712,50664
17268,"(0.000138, 5.676)","(0.000138, 5.236)",90.0,1.977364,15823,15775
17269,"(0.000141, 5.676)","(0.000141, 5.236)",100.0,1.891718,44735,44687
17270,"(0.000143, 5.676)","(0.000143, 5.236)",110.0,1.812257,27221,27173
17271,"(0.000144, 5.676)","(0.000144, 5.236)",120.0,1.748571,18881,18833
17272,"(0.000145, 5.676)","(0.000145, 5.236)",130.0,1.703156,9985,9937
17273,"(0.000143, 5.676)","(0.000143, 5.236)",140.0,1.654796,27221,27173
17274,"(0.000141, 5.676)","(0.000141, 5.236)",150.0,1.626613,44735,44687
17275,"(0.000136, 5.676)","(0.000136, 5.236)",160.0,1.617051,32642,32594
17276,"(0.000129, 5.676)","(0.000129, 5.236)",170.0,1.603,38480,38432
17277,"(0.000119, 5.676)","(0.000119, 5.236)",180.0,1.602513,15267,15219
17278,"(0.000104, 5.676)","(0.000104, 5.236)",190.0,1.615811,34449,34401
17279,"(8e-05, 5.676)","(8e-05, 5.236)",200.0,1.610811,22912,22864
17280,"(0.000136, 5.676)","(0.000136, 5.236)",10.0,1.279165,32642,32594
17281,"(0.000129, 5.676)","(0.000129, 5.236)",20.0,1.611918,38480,38432
17282,"(0.000125, 5.676)","(0.000125, 5.236)",30.0,1.846635,18325,18277
17283,"(0.000124, 5.676)","(0.000124, 5.236)",40.0,2.079291,26665,26617
17284,"(0.000125, 5.676)","(0.000125, 5.236)",50.0,2.314921,18325,18277
17285,"(0.000128, 5.676)","(0.000128, 5.236)",60.0,2.187228,47237,47189
17286,"(0.00013, 5.676)","(0.00013, 5.236)",70.0,2.056873,29723,29675
17287,"(0.000134, 5.676)","(0.000134, 5.236)",80.0,1.939933,50712,50664
17288,"(0.000138, 5.676)","(0.000138, 5.236)",90.0,1.846374,15823,15775
17289,"(0.000141, 5.676)","(0.000141, 5.236)",100.0,1.765951,44735,44687
17290,"(0.000143, 5.676)","(0.000143, 5.236)",110.0,1.691313,27221,27173
17291,"(0.000144, 5.676)","(0.000144, 5.236)",120.0,1.631429,18881,18833
17292,"(0.000145, 5.676)","(0.000145, 5.236)",130.0,1.588631,9985,9937
17293,"(0.000143, 5.676)","(0.000143, 5.236)",140.0,1.543079,27221,27173
17294,"(0.000141, 5.676)","(0.000141, 5.236)",150.0,1.516398,44735,44687
17295,"(0.000136, 5.676)","(0.000136, 5.236)",160.0,1.507131,32642,32594
17296,"(0.000129, 5.676)","(0.000129, 5.236)",170.0,1.493667,38480,38432
17297,"(0.000119, 5.676)","(0.000119, 5.236)",180.0,1.492888,15267,15219
17298,"(0.000104, 5.676)","(0.000104, 5.236)",190.0,1.505,34449,34401
17299,"(8e-05, 5.676)","(8e-05, 5.236)",200.0,1.508696,22912,22864
17300,"(0.000173, 5.236)","(0.000173, 5.764)",10.0,1.109943,42602,42639
17301,"(0.000196, 5.236)","(0.000196, 5.764)",20.0,1.2316,8130,8167
17302,"(0.000215, 5.236)","(0.000215, 5.764)",30.0,1.356025,8964,9001
17303,"(0.000224, 5.236)","(0.000224, 5.764)",40.0,1.498591,41073,41110
17304,"(0.000225, 5.236)","(0.000225, 5.764)",50.0,1.622558,32177,32214
17305,"(0.000216, 5.236)","(0.000216, 5.764)",60.0,1.749817,346,383
17306,"(0.000194, 5.236)","(0.000194, 5.764)",70.0,1.83488,25922,25959
17307,"(0.000161, 5.236)","(0.000161, 5.764)",80.0,1.876049,36208,36245
17308,"(0.000151, 5.236)","(0.000151, 5.764)",90.0,1.885348,13412,13449
17309,"(0.000153, 5.236)","(0.000153, 5.764)",100.0,1.919543,51359,51396
17310,"(0.000155, 5.236)","(0.000155, 5.764)",110.0,1.909557,33150,33187
17311,"(0.000156, 5.236)","(0.000156, 5.764)",120.0,1.934859,24949,24986
17312,"(0.000157, 5.236)","(0.000157, 5.764)",130.0,1.929859,16331,16368
17313,"(0.000156, 5.236)","(0.000156, 5.764)",140.0,1.966745,24949,24986
17314,"(0.000155, 5.236)","(0.000155, 5.764)",150.0,1.972493,33150,33187
17315,"(0.000153, 5.236)","(0.000153, 5.764)",160.0,1.978355,51359,51396
17316,"(0.00015, 5.236)","(0.00015, 5.764)",170.0,1.995429,22030,22067
17317,"(0.000146, 5.236)","(0.000146, 5.764)",180.0,2.024441,1319,1356
17318,"(0.000142, 5.236)","(0.000142, 5.764)",190.0,2.060556,35513,35550
17319,"(0.000137, 5.236)","(0.000137, 5.764)",200.0,2.104545,24393,24430
17320,"(0.000173, 5.236)","(0.000173, 5.764)",10.0,1.113669,42602,42639
17321,"(0.000196, 5.236)","(0.000196, 5.764)",20.0,1.240809,8130,8167
17322,"(0.000215, 5.236)","(0.000215, 5.764)",30.0,1.370305,8964,9001
17323,"(0.000224, 5.236)","(0.000224, 5.764)",40.0,1.516779,41073,41110
17324,"(0.000225, 5.236)","(0.000225, 5.764)",50.0,1.640948,32177,32214
17325,"(0.000216, 5.236)","(0.000216, 5.764)",60.0,1.767674,346,383
17326,"(0.000194, 5.236)","(0.000194, 5.764)",70.0,1.850366,25922,25959
17327,"(0.000161, 5.236)","(0.000161, 5.764)",80.0,1.882886,36208,36245
17328,"(0.000151, 5.236)","(0.000151, 5.764)",90.0,1.892343,13412,13449
17329,"(0.000153, 5.236)","(0.000153, 5.764)",100.0,1.916921,51359,51396
17330,"(0.000155, 5.236)","(0.000155, 5.764)",110.0,1.906929,33150,33187
17331,"(0.000156, 5.236)","(0.000156, 5.764)",120.0,1.922051,24949,24986
17332,"(0.000157, 5.236)","(0.000157, 5.764)",130.0,1.917051,16331,16368
17333,"(0.000156, 5.236)","(0.000156, 5.764)",140.0,1.95356,24949,24986
17334,"(0.000155, 5.236)","(0.000155, 5.764)",150.0,1.964578,33150,33187
17335,"(0.000153, 5.236)","(0.000153, 5.764)",160.0,1.970398,51359,51396
17336,"(0.00015, 5.236)","(0.00015, 5.764)",170.0,1.987386,22030,22067
17337,"(0.000146, 5.236)","(0.000146, 5.764)",180.0,2.016267,1319,1356
17338,"(0.000142, 5.236)","(0.000142, 5.764)",190.0,2.052222,35513,35550
17339,"(0.000137, 5.236)","(0.000137, 5.764)",200.0,2.102279,24393,24430
17340,"(0.000173, 5.236)","(0.000173, 5.764)",10.0,1.106842,42602,42639
17341,"(0.000196, 5.236)","(0.000196, 5.764)",20.0,1.223577,8130,8167
17342,"(0.000215, 5.236)","(0.000215, 5.764)",30.0,1.339709,8964,9001
17343,"(0.000224, 5.236)","(0.000224, 5.764)",40.0,1.468987,41073,41110
17344,"(0.000225, 5.236)","(0.000225, 5.764)",50.0,1.573109,32177,32214
17345,"(0.000216, 5.236)","(0.000216, 5.764)",60.0,1.643267,346,383
17346,"(0.000194, 5.236)","(0.000194, 5.764)",70.0,1.667771,25922,25959
17347,"(0.000161, 5.236)","(0.000161, 5.764)",80.0,1.697789,36208,36245
17348,"(0.000151, 5.236)","(0.000151, 5.764)",90.0,1.70177,13412,13449
17349,"(0.000153, 5.236)","(0.000153, 5.764)",100.0,1.719634,51359,51396
17350,"(0.000155, 5.236)","(0.000155, 5.764)",110.0,1.710013,33150,33187
17351,"(0.000156, 5.236)","(0.000156, 5.764)",120.0,1.700417,24949,24986
17352,"(0.000157, 5.236)","(0.000157, 5.764)",130.0,1.695417,16331,16368
17353,"(0.000156, 5.236)","(0.000156, 5.764)",140.0,1.695013,24949,24986
17354,"(0.000155, 5.236)","(0.000155, 5.764)",150.0,1.703947,33150,33187
17355,"(0.000153, 5.236)","(0.000153, 5.764)",160.0,1.713103,51359,51396
17356,"(0.00015, 5.236)","(0.00015, 5.764)",170.0,1.727332,22030,22067
17357,"(0.000146, 5.236)","(0.000146, 5.764)",180.0,1.751962,1319,1356
17358,"(0.000142, 5.236)","(0.000142, 5.764)",190.0,1.782778,35513,35550
17359,"(0.000137, 5.236)","(0.000137, 5.764)",200.0,1.820455,24393,24430
17360,"(0.000128, 5.764)","(0.000128, 4.664)",10.0,1.027911,47226,47236
17361,"(0.000151, 5.764)","(0.000151, 4.664)",20.0,1.055274,13449,13459
17362,"(0.000173, 5.764)","(0.000173, 4.664)",30.0,1.075909,42639,42649
17363,"(0.000196, 5.764)","(0.000196, 4.664)",40.0,1.094754,8167,8177
17364,"(0.000218, 5.764)","(0.000218, 4.664)",50.0,1.108333,38052,38062
17365,"(0.00024, 5.764)","(0.00024, 4.664)",60.0,1.129091,13032,13042
17366,"(0.000259, 5.764)","(0.000259, 4.664)",70.0,1.130714,13588,13598
17367,"(0.000274, 5.764)","(0.000274, 4.664)",80.0,1.129054,48755,48765
17368,"(0.000282, 5.764)","(0.000282, 4.664)",90.0,1.134191,33882,33892
17369,"(0.000285, 5.764)","(0.000285, 4.664)",100.0,1.122414,7889,7899
17370,"(0.000276, 5.764)","(0.000276, 4.664)",110.0,1.120793,30963,30973
17371,"(0.000255, 5.764)","(0.000255, 4.664)",120.0,1.115793,48060,48070
17372,"(0.000223, 5.764)","(0.000223, 4.664)",130.0,1.100714,50284,50294
17373,"(0.00018, 5.764)","(0.00018, 4.664)",140.0,1.092393,36801,36811
17374,"(0.000116, 5.764)","(0.000116, 4.664)",150.0,1.077542,40832,40842
17375,"(0.000111, 5.764)","(0.000111, 4.664)",160.0,1.050194,29156,29166
17376,"(0.000111, 5.764)","(0.000111, 4.664)",170.0,1.032808,29156,29166
17377,"(0.000111, 5.764)","(0.000111, 4.664)",180.0,1.015691,29156,29166
17378,"(0.000111, 5.764)","(0.000111, 4.664)",190.0,1.00473,29156,29166
17379,"(0.000111, 5.764)","(0.000111, 4.664)",200.0,0.99973,29156,29166
17380,"(0.000128, 5.764)","(0.000128, 4.664)",10.0,1.17265,47226,47236
17381,"(0.000151, 5.764)","(0.000151, 4.664)",20.0,1.278401,13449,13459
17382,"(0.000173, 5.764)","(0.000173, 4.664)",30.0,1.397371,42639,42649
17383,"(0.000196, 5.764)","(0.000196, 4.664)",40.0,1.496605,8167,8177
17384,"(0.000218, 5.764)","(0.000218, 4.664)",50.0,1.59311,38052,38062
17385,"(0.00024, 5.764)","(0.00024, 4.664)",60.0,1.633968,13032,13042
17386,"(0.000259, 5.764)","(0.000259, 4.664)",70.0,1.539713,13588,13598
17387,"(0.000274, 5.764)","(0.000274, 4.664)",80.0,1.46,48755,48765
17388,"(0.000282, 5.764)","(0.000282, 4.664)",90.0,1.382083,33882,33892
17389,"(0.000285, 5.764)","(0.000285, 4.664)",100.0,1.315449,7889,7899
17390,"(0.000276, 5.764)","(0.000276, 4.664)",110.0,1.258099,30963,30973
17391,"(0.000255, 5.764)","(0.000255, 4.664)",120.0,1.204615,48060,48070
17392,"(0.000223, 5.764)","(0.000223, 4.664)",130.0,1.158214,50284,50294
17393,"(0.00018, 5.764)","(0.00018, 4.664)",140.0,1.121304,36801,36811
17394,"(0.000116, 5.764)","(0.000116, 4.664)",150.0,1.086017,40832,40842
17395,"(0.000111, 5.764)","(0.000111, 4.664)",160.0,1.058504,29156,29166
17396,"(0.000111, 5.764)","(0.000111, 4.664)",170.0,1.041027,29156,29166
17397,"(0.000111, 5.764)","(0.000111, 4.664)",180.0,1.023821,29156,29166
17398,"(0.000111, 5.764)","(0.000111, 4.664)",190.0,1.012817,29156,29166
17399,"(0.000111, 5.764)","(0.000111, 4.664)",200.0,1.007817,29156,29166
17400,"(0.000128, 5.764)","(0.000128, 4.664)",10.0,1.223412,47226,47236
17401,"(0.000151, 5.764)","(0.000151, 4.664)",20.0,1.359565,13449,13459
17402,"(0.000173, 5.764)","(0.000173, 4.664)",30.0,1.510952,42639,42649
17403,"(0.000196, 5.764)","(0.000196, 4.664)",40.0,1.644151,8167,8177
17404,"(0.000218, 5.764)","(0.000218, 4.664)",50.0,1.775,38052,38062
17405,"(0.00024, 5.764)","(0.00024, 4.664)",60.0,1.755425,13032,13042
17406,"(0.000259, 5.764)","(0.000259, 4.664)",70.0,1.654655,13588,13598
17407,"(0.000274, 5.764)","(0.000274, 4.664)",80.0,1.569489,48755,48765
