,state,state_p,act,r_vel
19708,"(9.4e-05, 3.168)","(2.8e-05, 2.86)",90.0,-2.289681
19709,"(9.4e-05, 3.168)","(5e-05, 2.86)",100.0,-2.411702
19710,"(9.4e-05, 3.168)","(8.2e-05, 2.86)",110.0,-2.533723
19711,"(9.4e-05, 3.168)","(0.000111, 2.86)",120.0,-2.645106
19712,"(9.4e-05, 3.168)","(0.000141, 2.86)",130.0,-2.756489
19713,"(9.4e-05, 3.168)","(0.000178, 2.86)",140.0,-2.867872
19714,"(9.4e-05, 3.168)","(0.000209, 2.86)",150.0,-2.968617
19715,"(9.4e-05, 3.168)","(0.000238, 2.86)",160.0,-3.069362
19716,"(9.4e-05, 3.168)","(0.000267, 2.86)",170.0,-3.170106
19717,"(9.4e-05, 3.168)","(0.000289, 2.86)",180.0,-3.270851
19718,"(9.4e-05, 3.168)","(0.000306, 2.86)",190.0,-3.360957
19719,"(9.4e-05, 3.168)","(0.000313, 2.86)",200.0,-3.451064
19720,"(0.000209, 3.168)","(2.6e-05, 2.86)",10.0,1.06677
19721,"(0.000209, 3.168)","(1.1e-05, 2.86)",20.0,1.06177
19722,"(0.000209, 3.168)","(4e-06, 2.86)",30.0,1.05677
19723,"(0.000209, 3.168)","(1.3e-05, 2.86)",40.0,1.05177
19724,"(0.000209, 3.168)","(1.8e-05, 2.86)",50.0,1.04677
19725,"(0.000209, 3.168)","(1.6e-05, 2.86)",60.0,1.04177
19726,"(0.000209, 3.168)","(7e-06, 2.86)",70.0,1.03677
19727,"(0.000209, 3.168)","(1e-05, 2.86)",80.0,1.03177
19728,"(0.000209, 3.168)","(2.8e-05, 2.86)",90.0,1.016611
19729,"(0.000209, 3.168)","(5e-05, 2.86)",100.0,0.959009
19730,"(0.000209, 3.168)","(8.2e-05, 2.86)",110.0,-1.095179
19731,"(0.000209, 3.168)","(0.000111, 2.86)",120.0,-1.144821
19732,"(0.000209, 3.168)","(0.000141, 2.86)",130.0,-1.194464
19733,"(0.000209, 3.168)","(0.000178, 2.86)",140.0,-1.244107
19734,"(0.000209, 3.168)","(0.000209, 2.86)",150.0,-1.289286
19735,"(0.000209, 3.168)","(0.000238, 2.86)",160.0,-1.334464
19736,"(0.000209, 3.168)","(0.000267, 2.86)",170.0,-1.379643
19737,"(0.000209, 3.168)","(0.000289, 2.86)",180.0,-1.424821
19738,"(0.000209, 3.168)","(0.000306, 2.86)",190.0,-1.465536
19739,"(0.000209, 3.168)","(0.000313, 2.86)",200.0,-1.50625
19740,"(0.000197, 3.168)","(2.6e-05, 2.86)",10.0,1.010152
19741,"(0.000197, 3.168)","(1.1e-05, 2.86)",20.0,1.005152
19742,"(0.000197, 3.168)","(4e-06, 2.86)",30.0,1.000152
19743,"(0.000197, 3.168)","(1.3e-05, 2.86)",40.0,0.995152
19744,"(0.000197, 3.168)","(1.8e-05, 2.86)",50.0,0.990152
19745,"(0.000197, 3.168)","(1.6e-05, 2.86)",60.0,0.985152
19746,"(0.000197, 3.168)","(7e-06, 2.86)",70.0,0.980152
19747,"(0.000197, 3.168)","(1e-05, 2.86)",80.0,0.965
19748,"(0.000197, 3.168)","(2.8e-05, 2.86)",90.0,-1.094751
19749,"(0.000197, 3.168)","(5e-05, 2.86)",100.0,-1.154478
19750,"(0.000197, 3.168)","(8.2e-05, 2.86)",110.0,-1.214204
19751,"(0.000197, 3.168)","(0.000111, 2.86)",120.0,-1.268955
19752,"(0.000197, 3.168)","(0.000141, 2.86)",130.0,-1.323706
19753,"(0.000197, 3.168)","(0.000178, 2.86)",140.0,-1.378458
19754,"(0.000197, 3.168)","(0.000209, 2.86)",150.0,-1.428234
19755,"(0.000197, 3.168)","(0.000238, 2.86)",160.0,-1.47801
19756,"(0.000197, 3.168)","(0.000267, 2.86)",170.0,-1.527786
19757,"(0.000197, 3.168)","(0.000289, 2.86)",180.0,-1.577562
19758,"(0.000197, 3.168)","(0.000306, 2.86)",190.0,-1.622363
19759,"(0.000197, 3.168)","(0.000313, 2.86)",200.0,-1.667164
19760,"(4e-06, 2.86)","(5e-06, 3.08)",10.0,1.181047
19761,"(4e-06, 2.86)","(1.8e-05, 3.08)",20.0,1.396897
19762,"(4e-06, 2.86)","(2.5e-05, 3.08)",30.0,1.650306
19763,"(4e-06, 2.86)","(2.6e-05, 3.08)",40.0,1.895493
19764,"(4e-06, 2.86)","(2.2e-05, 3.08)",50.0,2.156818
19765,"(4e-06, 2.86)","(1.4e-05, 3.08)",60.0,2.413114
19766,"(4e-06, 2.86)","(4e-06, 3.08)",70.0,2.365
19767,"(4e-06, 2.86)","(2e-06, 3.08)",80.0,2.201758
19768,"(4e-06, 2.86)","(7e-06, 3.08)",90.0,2.06899
19769,"(4e-06, 2.86)","(1.2e-05, 3.08)",100.0,1.95
19770,"(4e-06, 2.86)","(1.8e-05, 3.08)",110.0,1.851542
19771,"(4e-06, 2.86)","(2.2e-05, 3.08)",120.0,1.761429
19772,"(4e-06, 2.86)","(2.6e-05, 3.08)",130.0,1.686073
19773,"(4e-06, 2.86)","(3e-05, 3.08)",140.0,1.61595
19774,"(4e-06, 2.86)","(3.5e-05, 3.08)",150.0,1.550498
19775,"(4e-06, 2.86)","(3.8e-05, 3.08)",160.0,1.489231
19776,"(4e-06, 2.86)","(4.1e-05, 3.08)",170.0,1.437388
19777,"(4e-06, 2.86)","(4.4e-05, 3.08)",180.0,1.382924
19778,"(4e-06, 2.86)","(4.7e-05, 3.08)",190.0,1.336579
19779,"(4e-06, 2.86)","(5e-05, 3.08)",200.0,1.292491
19780,"(7e-06, 2.86)","(6e-06, 3.08)",10.0,1.205526
19781,"(7e-06, 2.86)","(1.8e-05, 3.08)",20.0,1.44045
19782,"(7e-06, 2.86)","(2.5e-05, 3.08)",30.0,1.72241
19783,"(7e-06, 2.86)","(2.6e-05, 3.08)",40.0,1.927581
19784,"(7e-06, 2.86)","(2.2e-05, 3.08)",50.0,2.102753
19785,"(7e-06, 2.86)","(1.4e-05, 3.08)",60.0,2.27
19786,"(7e-06, 2.86)","(4e-06, 3.08)",70.0,2.441923
19787,"(7e-06, 2.86)","(2e-06, 3.08)",80.0,2.613846
19788,"(7e-06, 2.86)","(7e-06, 3.08)",90.0,2.457591
19789,"(7e-06, 2.86)","(1.2e-05, 3.08)",100.0,2.317647
19790,"(7e-06, 2.86)","(1.8e-05, 3.08)",110.0,2.202009
19791,"(7e-06, 2.86)","(2.2e-05, 3.08)",120.0,2.09625
19792,"(7e-06, 2.86)","(2.6e-05, 3.08)",130.0,2.007961
19793,"(7e-06, 2.86)","(3e-05, 3.08)",140.0,1.925868
19794,"(7e-06, 2.86)","(3.5e-05, 3.08)",150.0,1.849303
19795,"(7e-06, 2.86)","(3.8e-05, 3.08)",160.0,1.777692
19796,"(7e-06, 2.86)","(4.1e-05, 3.08)",170.0,1.717239
19797,"(7e-06, 2.86)","(4.4e-05, 3.08)",180.0,1.653682
19798,"(7e-06, 2.86)","(4.7e-05, 3.08)",190.0,1.599737
19799,"(7e-06, 2.86)","(5e-05, 3.08)",200.0,1.548464
19800,"(1e-05, 2.86)","(6e-06, 3.08)",10.0,1.212073
19801,"(1e-05, 2.86)","(1.8e-05, 3.08)",20.0,1.457647
19802,"(1e-05, 2.86)","(2.5e-05, 3.08)",30.0,1.742042
19803,"(1e-05, 2.86)","(2.6e-05, 3.08)",40.0,1.906641
19804,"(1e-05, 2.86)","(2.2e-05, 3.08)",50.0,2.080485
19805,"(1e-05, 2.86)","(1.4e-05, 3.08)",60.0,2.248539
19806,"(1e-05, 2.86)","(4e-06, 3.08)",70.0,2.423128
19807,"(1e-05, 2.86)","(2e-06, 3.08)",80.0,2.600212
19808,"(1e-05, 2.86)","(7e-06, 3.08)",90.0,2.540492
19809,"(1e-05, 2.86)","(1.2e-05, 3.08)",100.0,2.396078
19810,"(1e-05, 2.86)","(1.8e-05, 3.08)",110.0,2.276776
19811,"(1e-05, 2.86)","(2.2e-05, 3.08)",120.0,2.167679
19812,"(1e-05, 2.86)","(2.6e-05, 3.08)",130.0,2.076631
19813,"(1e-05, 2.86)","(3e-05, 3.08)",140.0,1.991983
19814,"(1e-05, 2.86)","(3.5e-05, 3.08)",150.0,1.913048
19815,"(1e-05, 2.86)","(3.8e-05, 3.08)",160.0,1.839231
19816,"(1e-05, 2.86)","(4.1e-05, 3.08)",170.0,1.77694
19817,"(1e-05, 2.86)","(4.4e-05, 3.08)",180.0,1.711444
19818,"(1e-05, 2.86)","(4.7e-05, 3.08)",190.0,1.655877
19819,"(1e-05, 2.86)","(5e-05, 3.08)",200.0,1.603072
19820,"(6e-06, 3.08)","(9.4e-05, 4.268)",10.0,1.108253
19821,"(6e-06, 3.08)","(0.00011, 4.268)",20.0,1.225294
19822,"(6e-06, 3.08)","(0.000124, 4.268)",30.0,1.364104
19823,"(6e-06, 3.08)","(0.000135, 4.268)",40.0,1.470323
19824,"(6e-06, 3.08)","(0.00014, 4.268)",50.0,1.613298
19825,"(6e-06, 3.08)","(0.000138, 4.268)",60.0,1.674797
19826,"(6e-06, 3.08)","(0.000129, 4.268)",70.0,1.715
19827,"(6e-06, 3.08)","(0.000112, 4.268)",80.0,1.71
19828,"(6e-06, 3.08)","(9.3e-05, 4.268)",90.0,1.678881
19829,"(6e-06, 3.08)","(8e-05, 4.268)",100.0,1.63
19830,"(6e-06, 3.08)","(7.9e-05, 4.268)",110.0,1.595
19831,"(6e-06, 3.08)","(7.8e-05, 4.268)",120.0,1.544167
19832,"(6e-06, 3.08)","(7.6e-05, 4.268)",130.0,1.495811
19833,"(6e-06, 3.08)","(7.6e-05, 4.268)",140.0,1.454752
19834,"(6e-06, 3.08)","(7.5e-05, 4.268)",150.0,1.425
19835,"(6e-06, 3.08)","(7.4e-05, 4.268)",160.0,1.391338
19836,"(6e-06, 3.08)","(7.3e-05, 4.268)",170.0,1.354252
19837,"(6e-06, 3.08)","(7.3e-05, 4.268)",180.0,1.327178
19838,"(6e-06, 3.08)","(7.3e-05, 4.268)",190.0,1.30077
19839,"(6e-06, 3.08)","(7.2e-05, 4.268)",200.0,1.279104
19840,"(2.5e-05, 3.08)","(9.4e-05, 4.268)",10.0,1.103434
19841,"(2.5e-05, 3.08)","(0.00011, 4.268)",20.0,1.216667
19842,"(2.5e-05, 3.08)","(0.000124, 4.268)",30.0,1.354048
19843,"(2.5e-05, 3.08)","(0.000135, 4.268)",40.0,1.4591
19844,"(2.5e-05, 3.08)","(0.00014, 4.268)",50.0,1.561207
19845,"(2.5e-05, 3.08)","(0.000138, 4.268)",60.0,1.661176
19846,"(2.5e-05, 3.08)","(0.000129, 4.268)",70.0,1.675037
19847,"(2.5e-05, 3.08)","(0.000112, 4.268)",80.0,1.676418
19848,"(2.5e-05, 3.08)","(9.3e-05, 4.268)",90.0,1.671418
19849,"(2.5e-05, 3.08)","(8e-05, 4.268)",100.0,1.622727
19850,"(2.5e-05, 3.08)","(7.9e-05, 4.268)",110.0,1.576206
19851,"(2.5e-05, 3.08)","(7.8e-05, 4.268)",120.0,1.526207
19852,"(2.5e-05, 3.08)","(7.6e-05, 4.268)",130.0,1.494322
19853,"(2.5e-05, 3.08)","(7.6e-05, 4.268)",140.0,1.453179
19854,"(2.5e-05, 3.08)","(7.5e-05, 4.268)",150.0,1.418506
19855,"(2.5e-05, 3.08)","(7.4e-05, 4.268)",160.0,1.384968
19856,"(2.5e-05, 3.08)","(7.3e-05, 4.268)",170.0,1.348022
19857,"(2.5e-05, 3.08)","(7.3e-05, 4.268)",180.0,1.321043
19858,"(2.5e-05, 3.08)","(7.3e-05, 4.268)",190.0,1.294728
19859,"(2.5e-05, 3.08)","(7.2e-05, 4.268)",200.0,1.277246
19860,"(4e-06, 3.08)","(9.4e-05, 4.268)",10.0,1.105553
19861,"(4e-06, 3.08)","(0.00011, 4.268)",20.0,1.217778
19862,"(4e-06, 3.08)","(0.000124, 4.268)",30.0,1.328465
19863,"(4e-06, 3.08)","(0.000135, 4.268)",40.0,1.453333
19864,"(4e-06, 3.08)","(0.00014, 4.268)",50.0,1.553571
19865,"(4e-06, 3.08)","(0.000138, 4.268)",60.0,1.607037
19866,"(4e-06, 3.08)","(0.000129, 4.268)",70.0,1.652023
19867,"(4e-06, 3.08)","(0.000112, 4.268)",80.0,1.647023
19868,"(4e-06, 3.08)","(9.3e-05, 4.268)",90.0,1.616654
19869,"(4e-06, 3.08)","(8e-05, 4.268)",100.0,1.575
19870,"(4e-06, 3.08)","(7.9e-05, 4.268)",110.0,1.540668
19871,"(4e-06, 3.08)","(7.8e-05, 4.268)",120.0,1.490877
19872,"(4e-06, 3.08)","(7.6e-05, 4.268)",130.0,1.448699
19873,"(4e-06, 3.08)","(7.6e-05, 4.268)",140.0,1.408261
19874,"(4e-06, 3.08)","(7.5e-05, 4.268)",150.0,1.37418
19875,"(4e-06, 3.08)","(7.4e-05, 4.268)",160.0,1.341222
19876,"(4e-06, 3.08)","(7.3e-05, 4.268)",170.0,1.309322
19877,"(4e-06, 3.08)","(7.3e-05, 4.268)",180.0,1.278421
19878,"(4e-06, 3.08)","(7.3e-05, 4.268)",190.0,1.256682
19879,"(4e-06, 3.08)","(7.2e-05, 4.268)",200.0,1.235347
19880,"(7.8e-05, 4.268)","(9.7e-05, 3.784)",10.0,-1.081433
19881,"(7.8e-05, 4.268)","(0.000135, 3.784)",20.0,-1.150127
19882,"(7.8e-05, 4.268)","(0.000166, 3.784)",30.0,-1.23793
19883,"(7.8e-05, 4.268)","(0.000192, 3.784)",40.0,-1.325732
19884,"(7.8e-05, 4.268)","(0.000213, 3.784)",50.0,-1.413535
19885,"(7.8e-05, 4.268)","(0.00023, 3.784)",60.0,-1.501338
19886,"(7.8e-05, 4.268)","(0.000242, 3.784)",70.0,-1.58914
19887,"(7.8e-05, 4.268)","(0.000249, 3.784)",80.0,-1.676943
19888,"(7.8e-05, 4.268)","(0.000251, 3.784)",90.0,-1.758376
19889,"(7.8e-05, 4.268)","(0.000246, 3.784)",100.0,-1.839809
19890,"(7.8e-05, 4.268)","(0.000228, 3.784)",110.0,-1.921242
19891,"(7.8e-05, 4.268)","(0.000208, 3.784)",120.0,-2.002675
19892,"(7.8e-05, 4.268)","(0.000172, 3.784)",130.0,-2.077739
19893,"(7.8e-05, 4.268)","(0.000126, 3.784)",140.0,-2.146433
19894,"(7.8e-05, 4.268)","(0.000103, 3.784)",150.0,-2.215127
19895,"(7.8e-05, 4.268)","(0.000103, 3.784)",160.0,-2.277452
19896,"(7.8e-05, 4.268)","(0.000103, 3.784)",170.0,-2.327038
19897,"(7.8e-05, 4.268)","(0.000103, 3.784)",180.0,-2.370255
19898,"(7.8e-05, 4.268)","(0.000103, 3.784)",190.0,-2.407102
19899,"(7.8e-05, 4.268)","(0.000103, 3.784)",200.0,-2.43121
19900,"(8e-05, 4.268)","(9.7e-05, 3.784)",10.0,-1.11096
19901,"(8e-05, 4.268)","(0.000135, 3.784)",20.0,-1.19543
19902,"(8e-05, 4.268)","(0.000166, 3.784)",30.0,-1.286523
19903,"(8e-05, 4.268)","(0.000192, 3.784)",40.0,-1.377616
19904,"(8e-05, 4.268)","(0.000213, 3.784)",50.0,-1.468709
19905,"(8e-05, 4.268)","(0.00023, 3.784)",60.0,-1.559801
19906,"(8e-05, 4.268)","(0.000242, 3.784)",70.0,-1.650894
19907,"(8e-05, 4.268)","(0.000249, 3.784)",80.0,-1.741987
19908,"(8e-05, 4.268)","(0.000251, 3.784)",90.0,-1.826457
19909,"(8e-05, 4.268)","(0.000246, 3.784)",100.0,-1.910927
19910,"(8e-05, 4.268)","(0.000228, 3.784)",110.0,-1.995397
19911,"(8e-05, 4.268)","(0.000208, 3.784)",120.0,-2.079868
19912,"(8e-05, 4.268)","(0.000172, 3.784)",130.0,-2.157715
19913,"(8e-05, 4.268)","(0.000126, 3.784)",140.0,-2.22894
19914,"(8e-05, 4.268)","(0.000103, 3.784)",150.0,-2.300166
19915,"(8e-05, 4.268)","(0.000103, 3.784)",160.0,-2.364768
19916,"(8e-05, 4.268)","(0.000103, 3.784)",170.0,-2.416126
19917,"(8e-05, 4.268)","(0.000103, 3.784)",180.0,-2.460861
19918,"(8e-05, 4.268)","(0.000103, 3.784)",190.0,-2.498974
19919,"(8e-05, 4.268)","(0.000103, 3.784)",200.0,-2.523841
19920,"(7.4e-05, 4.268)","(9.7e-05, 3.784)",10.0,-0.005
19921,"(7.4e-05, 4.268)","(0.000135, 3.784)",20.0,-1.020695
19922,"(7.4e-05, 4.268)","(0.000166, 3.784)",30.0,-1.047086
19923,"(7.4e-05, 4.268)","(0.000192, 3.784)",40.0,-1.116257
19924,"(7.4e-05, 4.268)","(0.000213, 3.784)",50.0,-1.190775
19925,"(7.4e-05, 4.268)","(0.00023, 3.784)",60.0,-1.265294
19926,"(7.4e-05, 4.268)","(0.000242, 3.784)",70.0,-1.339813
19927,"(7.4e-05, 4.268)","(0.000249, 3.784)",80.0,-1.414332
19928,"(7.4e-05, 4.268)","(0.000251, 3.784)",90.0,-1.483503
19929,"(7.4e-05, 4.268)","(0.000246, 3.784)",100.0,-1.552674
19930,"(7.4e-05, 4.268)","(0.000228, 3.784)",110.0,-1.621845
19931,"(7.4e-05, 4.268)","(0.000208, 3.784)",120.0,-1.691016
19932,"(7.4e-05, 4.268)","(0.000172, 3.784)",130.0,-1.75484
19933,"(7.4e-05, 4.268)","(0.000126, 3.784)",140.0,-1.813316
19934,"(7.4e-05, 4.268)","(0.000103, 3.784)",150.0,-1.871791
19935,"(7.4e-05, 4.268)","(0.000103, 3.784)",160.0,-1.92492
19936,"(7.4e-05, 4.268)","(0.000103, 3.784)",170.0,-1.967353
19937,"(7.4e-05, 4.268)","(0.000103, 3.784)",180.0,-2.004439
19938,"(7.4e-05, 4.268)","(0.000103, 3.784)",190.0,-2.036176
19939,"(7.4e-05, 4.268)","(0.000103, 3.784)",200.0,-2.057219
19940,"(0.000249, 3.784)","(0.00012, 5.28)",10.0,1.069236
19941,"(0.000249, 3.784)","(0.000122, 5.28)",20.0,1.14493
19942,"(0.000249, 3.784)","(0.000116, 5.28)",30.0,1.224295
19943,"(0.000249, 3.784)","(0.000109, 5.28)",40.0,1.299035
19944,"(0.000249, 3.784)","(0.000102, 5.28)",50.0,1.357022
19945,"(0.000249, 3.784)","(9.6e-05, 5.28)",60.0,1.396087
19946,"(0.000249, 3.784)","(9.2e-05, 5.28)",70.0,1.416327
19947,"(0.000249, 3.784)","(8.9e-05, 5.28)",80.0,1.437477
19948,"(0.000249, 3.784)","(8.6e-05, 5.28)",90.0,1.441405
19949,"(0.000249, 3.784)","(8.5e-05, 5.28)",100.0,1.436405
19950,"(0.000249, 3.784)","(8.4e-05, 5.28)",110.0,1.418054
19951,"(0.000249, 3.784)","(8.3e-05, 5.28)",120.0,1.395621
19952,"(0.000249, 3.784)","(8.3e-05, 5.28)",130.0,1.386327
19953,"(0.000249, 3.784)","(8.3e-05, 5.28)",140.0,1.364402
19954,"(0.000249, 3.784)","(8.4e-05, 5.28)",150.0,1.342867
19955,"(0.000249, 3.784)","(8.4e-05, 5.28)",160.0,1.321709
19956,"(0.000249, 3.784)","(8.5e-05, 5.28)",170.0,1.304831
19957,"(0.000249, 3.784)","(8.5e-05, 5.28)",180.0,1.295915
19958,"(0.000249, 3.784)","(8.6e-05, 5.28)",190.0,1.283151
19959,"(0.000249, 3.784)","(8.6e-05, 5.28)",200.0,1.266667
19960,"(0.000103, 3.784)","(0.00012, 5.28)",10.0,1.005989
19961,"(0.000103, 3.784)","(0.000122, 5.28)",20.0,1.00845
19962,"(0.000103, 3.784)","(0.000116, 5.28)",30.0,1.007222
19963,"(0.000103, 3.784)","(0.000109, 5.28)",40.0,1.009851
19964,"(0.000103, 3.784)","(0.000102, 5.28)",50.0,1.004851
19965,"(0.000103, 3.784)","(9.6e-05, 5.28)",60.0,0.999851
19966,"(0.000103, 3.784)","(9.2e-05, 5.28)",70.0,0.994851
19967,"(0.000103, 3.784)","(8.9e-05, 5.28)",80.0,0.989851
19968,"(0.000103, 3.784)","(8.6e-05, 5.28)",90.0,0.977222
19969,"(0.000103, 3.784)","(8.5e-05, 5.28)",100.0,0.972222
19970,"(0.000103, 3.784)","(8.4e-05, 5.28)",110.0,0.96345
19971,"(0.000103, 3.784)","(8.3e-05, 5.28)",120.0,-1.07087
19972,"(0.000103, 3.784)","(8.3e-05, 5.28)",130.0,-1.115725
19973,"(0.000103, 3.784)","(8.3e-05, 5.28)",140.0,-1.156957
19974,"(0.000103, 3.784)","(8.4e-05, 5.28)",150.0,-1.198188
19975,"(0.000103, 3.784)","(8.4e-05, 5.28)",160.0,-1.235797
19976,"(0.000103, 3.784)","(8.5e-05, 5.28)",170.0,-1.273406
19977,"(0.000103, 3.784)","(8.5e-05, 5.28)",180.0,-1.307391
19978,"(0.000103, 3.784)","(8.6e-05, 5.28)",190.0,-1.341377
19979,"(0.000103, 3.784)","(8.6e-05, 5.28)",200.0,-1.368116
19980,"(0.000166, 3.784)","(0.00012, 5.28)",10.0,1.085909
19981,"(0.000166, 3.784)","(0.000122, 5.28)",20.0,1.181686
19982,"(0.000166, 3.784)","(0.000116, 5.28)",30.0,1.278233
19983,"(0.000166, 3.784)","(0.000109, 5.28)",40.0,1.363378
19984,"(0.000166, 3.784)","(0.000102, 5.28)",50.0,1.45351
19985,"(0.000166, 3.784)","(9.6e-05, 5.28)",60.0,1.492124
19986,"(0.000166, 3.784)","(9.2e-05, 5.28)",70.0,1.528636
19987,"(0.000166, 3.784)","(8.9e-05, 5.28)",80.0,1.562484
19988,"(0.000166, 3.784)","(8.6e-05, 5.28)",90.0,1.547593
19989,"(0.000166, 3.784)","(8.5e-05, 5.28)",100.0,1.542593
19990,"(0.000166, 3.784)","(8.4e-05, 5.28)",110.0,1.508636
19991,"(0.000166, 3.784)","(8.3e-05, 5.28)",120.0,1.48491
19992,"(0.000166, 3.784)","(8.3e-05, 5.28)",130.0,1.466157
19993,"(0.000166, 3.784)","(8.3e-05, 5.28)",140.0,1.43
19994,"(0.000166, 3.784)","(8.4e-05, 5.28)",150.0,1.412032
19995,"(0.000166, 3.784)","(8.4e-05, 5.28)",160.0,1.394286
19996,"(0.000166, 3.784)","(8.5e-05, 5.28)",170.0,1.372627
19997,"(0.000166, 3.784)","(8.5e-05, 5.28)",180.0,1.359438
19998,"(0.000166, 3.784)","(8.6e-05, 5.28)",190.0,1.338333
19999,"(0.000166, 3.784)","(8.6e-05, 5.28)",200.0,1.329363
20000,"(0.000116, 5.28)","(0.000139, 5.104)",10.0,1.03686
20001,"(0.000116, 5.28)","(0.000125, 5.104)",20.0,1.036729
20002,"(0.000116, 5.28)","(0.00012, 5.104)",30.0,1.022037
20003,"(0.000116, 5.28)","(0.000119, 5.104)",40.0,-1.060179
20004,"(0.000116, 5.28)","(0.000121, 5.104)",50.0,-1.15
20005,"(0.000116, 5.28)","(0.000123, 5.104)",60.0,-1.230893
20006,"(0.000116, 5.28)","(0.000127, 5.104)",70.0,-1.311786
20007,"(0.000116, 5.28)","(0.000129, 5.104)",80.0,-1.379286
20008,"(0.000116, 5.28)","(0.000133, 5.104)",90.0,-1.45125
20009,"(0.000116, 5.28)","(0.000136, 5.104)",100.0,-1.51875
20010,"(0.000116, 5.28)","(0.000139, 5.104)",110.0,-1.577321
20011,"(0.000116, 5.28)","(0.000141, 5.104)",120.0,-1.631429
20012,"(0.000116, 5.28)","(0.000142, 5.104)",130.0,-1.676607
20013,"(0.000116, 5.28)","(0.000143, 5.104)",140.0,-1.712857
20014,"(0.000116, 5.28)","(0.000142, 5.104)",150.0,-1.735714
20015,"(0.000116, 5.28)","(0.000141, 5.104)",160.0,-1.754107
20016,"(0.000116, 5.28)","(0.000138, 5.104)",170.0,-1.759107
20017,"(0.000116, 5.28)","(0.000134, 5.104)",180.0,-1.755179
20018,"(0.000116, 5.28)","(0.000129, 5.104)",190.0,-1.746786
20019,"(0.000116, 5.28)","(0.000124, 5.104)",200.0,-1.733929
20020,"(0.00012, 5.28)","(0.000139, 5.104)",10.0,1.197381
20021,"(0.00012, 5.28)","(0.000125, 5.104)",20.0,1.047592
20022,"(0.00012, 5.28)","(0.00012, 5.104)",30.0,-1.074406
20023,"(0.00012, 5.28)","(0.000119, 5.104)",40.0,-1.188317
20024,"(0.00012, 5.28)","(0.000121, 5.104)",50.0,-1.287376
20025,"(0.00012, 5.28)","(0.000123, 5.104)",60.0,-1.376535
20026,"(0.00012, 5.28)","(0.000127, 5.104)",70.0,-1.450842
20027,"(0.00012, 5.28)","(0.000129, 5.104)",80.0,-1.530099
20028,"(0.00012, 5.28)","(0.000133, 5.104)",90.0,-1.604406
20029,"(0.00012, 5.28)","(0.000136, 5.104)",100.0,-1.678713
20030,"(0.00012, 5.28)","(0.000139, 5.104)",110.0,-1.743119
20031,"(0.00012, 5.28)","(0.000141, 5.104)",120.0,-1.802574
20032,"(0.00012, 5.28)","(0.000142, 5.104)",130.0,-1.852129
20033,"(0.00012, 5.28)","(0.000143, 5.104)",140.0,-1.891782
20034,"(0.00012, 5.28)","(0.000142, 5.104)",150.0,-1.916584
20035,"(0.00012, 5.28)","(0.000141, 5.104)",160.0,-1.936436
20036,"(0.00012, 5.28)","(0.000138, 5.104)",170.0,-1.941436
20037,"(0.00012, 5.28)","(0.000134, 5.104)",180.0,-1.936535
20038,"(0.00012, 5.28)","(0.000129, 5.104)",190.0,-1.931634
20039,"(0.00012, 5.28)","(0.000124, 5.104)",200.0,-1.916832
20040,"(0.000122, 5.28)","(0.000139, 5.104)",10.0,1.099712
20041,"(0.000122, 5.28)","(0.000125, 5.104)",20.0,1.088958
20042,"(0.000122, 5.28)","(0.00012, 5.104)",30.0,-1.029218
20043,"(0.000122, 5.28)","(0.000119, 5.104)",40.0,-1.133744
20044,"(0.000122, 5.28)","(0.000121, 5.104)",50.0,-1.228791
20045,"(0.000122, 5.28)","(0.000123, 5.104)",60.0,-1.31436
20046,"(0.000122, 5.28)","(0.000127, 5.104)",70.0,-1.39519
20047,"(0.000122, 5.28)","(0.000129, 5.104)",80.0,-1.461801
20048,"(0.000122, 5.28)","(0.000133, 5.104)",90.0,-1.537891
20049,"(0.000122, 5.28)","(0.000136, 5.104)",100.0,-1.609242
20050,"(0.000122, 5.28)","(0.000139, 5.104)",110.0,-1.671114
20051,"(0.000122, 5.28)","(0.000141, 5.104)",120.0,-1.728246
20052,"(0.000122, 5.28)","(0.000142, 5.104)",130.0,-1.7759
20053,"(0.000122, 5.28)","(0.000143, 5.104)",140.0,-1.814076
20054,"(0.000122, 5.28)","(0.000142, 5.104)",150.0,-1.838033
20055,"(0.000122, 5.28)","(0.000141, 5.104)",160.0,-1.857251
20056,"(0.000122, 5.28)","(0.000138, 5.104)",170.0,-1.862251
20057,"(0.000122, 5.28)","(0.000134, 5.104)",180.0,-1.857773
20058,"(0.000122, 5.28)","(0.000129, 5.104)",190.0,-1.848555
20059,"(0.000122, 5.28)","(0.000124, 5.104)",200.0,-1.844076
20060,"(0.000143, 5.104)","(1.9e-05, 4.752)",10.0,1.097362
20061,"(0.000143, 5.104)","(1.9e-05, 4.752)",20.0,1.204751
20062,"(0.000143, 5.104)","(2.4e-05, 4.752)",30.0,1.305755
20063,"(0.000143, 5.104)","(3.9e-05, 4.752)",40.0,1.415897
20064,"(0.000143, 5.104)","(5.8e-05, 4.752)",50.0,1.500886
20065,"(0.000143, 5.104)","(8.4e-05, 4.752)",60.0,1.547465
20066,"(0.000143, 5.104)","(0.000115, 4.752)",70.0,1.560442
20067,"(0.000143, 5.104)","(0.000155, 4.752)",80.0,1.564585
20068,"(0.000143, 5.104)","(0.000199, 4.752)",90.0,1.550442
20069,"(0.000143, 5.104)","(0.000238, 4.752)",100.0,1.527465
