,state,state_p,act,r_disp
7838,"(2.3e-05, 6.996)","(7e-06, 6.248)",190.0,-1.289631
7839,"(2.3e-05, 6.996)","(1e-05, 6.248)",200.0,-1.301342
7840,"(0.000143, 6.248)","(0.000131, 6.248)",10.0,1.155194
7841,"(0.000143, 6.248)","(0.000138, 6.248)",20.0,1.268075
7842,"(0.000143, 6.248)","(0.000145, 6.248)",30.0,1.327697
7843,"(0.000143, 6.248)","(0.000151, 6.248)",40.0,1.337955
7844,"(0.000143, 6.248)","(0.000154, 6.248)",50.0,1.325282
7845,"(0.000143, 6.248)","(0.000154, 6.248)",60.0,1.305196
7846,"(0.000143, 6.248)","(0.00015, 6.248)",70.0,1.285442
7847,"(0.000143, 6.248)","(0.000143, 6.248)",80.0,1.266011
7848,"(0.000143, 6.248)","(0.00013, 6.248)",90.0,1.233075
7849,"(0.000143, 6.248)","(0.000113, 6.248)",100.0,1.207895
7850,"(0.000143, 6.248)","(9.6e-05, 6.248)",110.0,1.202895
7851,"(0.000143, 6.248)","(7.4e-05, 6.248)",120.0,1.20455
7852,"(0.000143, 6.248)","(5.5e-05, 6.248)",130.0,1.213075
7853,"(0.000143, 6.248)","(3.5e-05, 6.248)",140.0,1.214946
7854,"(0.000143, 6.248)","(2e-05, 6.248)",150.0,1.216892
7855,"(0.000143, 6.248)","(1e-05, 6.248)",160.0,1.226011
7856,"(0.000143, 6.248)","(2e-06, 6.248)",170.0,1.235442
7857,"(0.000143, 6.248)","(3e-06, 6.248)",180.0,1.252697
7858,"(0.000143, 6.248)","(7e-06, 6.248)",190.0,1.270714
7859,"(0.000143, 6.248)","(1e-05, 6.248)",200.0,1.305882
7860,"(3.5e-05, 6.248)","(0.000131, 6.248)",10.0,1.001211
7861,"(3.5e-05, 6.248)","(0.000138, 6.248)",20.0,-1.016173
7862,"(3.5e-05, 6.248)","(0.000145, 6.248)",30.0,-1.039691
7863,"(3.5e-05, 6.248)","(0.000151, 6.248)",40.0,-1.069383
7864,"(3.5e-05, 6.248)","(0.000154, 6.248)",50.0,-1.099074
7865,"(3.5e-05, 6.248)","(0.000154, 6.248)",60.0,-1.122593
7866,"(3.5e-05, 6.248)","(0.00015, 6.248)",70.0,-1.146111
7867,"(3.5e-05, 6.248)","(0.000143, 6.248)",80.0,-1.16963
7868,"(3.5e-05, 6.248)","(0.00013, 6.248)",90.0,-1.199321
7869,"(3.5e-05, 6.248)","(0.000113, 6.248)",100.0,-1.22284
7870,"(3.5e-05, 6.248)","(9.6e-05, 6.248)",110.0,-1.22784
7871,"(3.5e-05, 6.248)","(7.4e-05, 6.248)",120.0,-1.226667
7872,"(3.5e-05, 6.248)","(5.5e-05, 6.248)",130.0,-1.219321
7873,"(3.5e-05, 6.248)","(3.5e-05, 6.248)",140.0,-1.218148
7874,"(3.5e-05, 6.248)","(2e-05, 6.248)",150.0,-1.216975
7875,"(3.5e-05, 6.248)","(1e-05, 6.248)",160.0,-1.20963
7876,"(3.5e-05, 6.248)","(2e-06, 6.248)",170.0,-1.202284
7877,"(3.5e-05, 6.248)","(3e-06, 6.248)",180.0,-1.194938
7878,"(3.5e-05, 6.248)","(7e-06, 6.248)",190.0,-1.18142
7879,"(3.5e-05, 6.248)","(1e-05, 6.248)",200.0,-1.167901
7880,"(1e-05, 6.248)","(0.000131, 6.248)",10.0,-1.081336
7881,"(1e-05, 6.248)","(0.000138, 6.248)",20.0,-1.155038
7882,"(1e-05, 6.248)","(0.000145, 6.248)",30.0,-1.22874
7883,"(1e-05, 6.248)","(0.000151, 6.248)",40.0,-1.279542
7884,"(1e-05, 6.248)","(0.000154, 6.248)",50.0,-1.330344
7885,"(1e-05, 6.248)","(0.000154, 6.248)",60.0,-1.373511
7886,"(1e-05, 6.248)","(0.00015, 6.248)",70.0,-1.409046
7887,"(1e-05, 6.248)","(0.000143, 6.248)",80.0,-1.436947
7888,"(1e-05, 6.248)","(0.00013, 6.248)",90.0,-1.472481
7889,"(1e-05, 6.248)","(0.000113, 6.248)",100.0,-1.500382
7890,"(1e-05, 6.248)","(9.6e-05, 6.248)",110.0,-1.505382
7891,"(1e-05, 6.248)","(7.4e-05, 6.248)",120.0,-1.502748
7892,"(1e-05, 6.248)","(5.5e-05, 6.248)",130.0,-1.492481
7893,"(1e-05, 6.248)","(3.5e-05, 6.248)",140.0,-1.489847
7894,"(1e-05, 6.248)","(2e-05, 6.248)",150.0,-1.487214
7895,"(1e-05, 6.248)","(1e-05, 6.248)",160.0,-1.469313
7896,"(1e-05, 6.248)","(2e-06, 6.248)",170.0,-1.466679
7897,"(1e-05, 6.248)","(3e-06, 6.248)",180.0,-1.448779
7898,"(1e-05, 6.248)","(7e-06, 6.248)",190.0,-1.423244
7899,"(1e-05, 6.248)","(1e-05, 6.248)",200.0,-1.405344
7900,"(2e-05, 6.248)","(9.3e-05, 5.192)",10.0,1.002519
7901,"(2e-05, 6.248)","(9.5e-05, 5.192)",20.0,-1.039851
7902,"(2e-05, 6.248)","(0.0001, 5.192)",30.0,-1.082164
7903,"(2e-05, 6.248)","(0.000105, 5.192)",40.0,-1.124478
7904,"(2e-05, 6.248)","(0.000111, 5.192)",50.0,-1.174254
7905,"(2e-05, 6.248)","(0.000119, 5.192)",60.0,-1.22403
7906,"(2e-05, 6.248)","(0.000127, 5.192)",70.0,-1.273806
7907,"(2e-05, 6.248)","(0.000136, 5.192)",80.0,-1.316119
7908,"(2e-05, 6.248)","(0.000145, 5.192)",90.0,-1.35097
7909,"(2e-05, 6.248)","(0.000154, 5.192)",100.0,-1.385821
7910,"(2e-05, 6.248)","(0.000162, 5.192)",110.0,-1.420672
7911,"(2e-05, 6.248)","(0.00017, 5.192)",120.0,-1.44806
7912,"(2e-05, 6.248)","(0.000178, 5.192)",130.0,-1.467985
7913,"(2e-05, 6.248)","(0.000183, 5.192)",140.0,-1.480448
7914,"(2e-05, 6.248)","(0.000187, 5.192)",150.0,-1.485448
7915,"(2e-05, 6.248)","(0.000187, 5.192)",160.0,-1.482985
7916,"(2e-05, 6.248)","(0.000184, 5.192)",170.0,-1.480522
7917,"(2e-05, 6.248)","(0.000176, 5.192)",180.0,-1.47806
7918,"(2e-05, 6.248)","(0.000165, 5.192)",190.0,-1.48306
7919,"(2e-05, 6.248)","(0.000151, 5.192)",200.0,-1.480597
7920,"(3.5e-05, 6.248)","(9.3e-05, 5.192)",10.0,1.060693
7921,"(3.5e-05, 6.248)","(9.5e-05, 5.192)",20.0,1.032857
7922,"(3.5e-05, 6.248)","(0.0001, 5.192)",30.0,0.998889
7923,"(3.5e-05, 6.248)","(0.000105, 5.192)",40.0,-1.033699
7924,"(3.5e-05, 6.248)","(0.000111, 5.192)",50.0,-1.079795
7925,"(3.5e-05, 6.248)","(0.000119, 5.192)",60.0,-1.12589
7926,"(3.5e-05, 6.248)","(0.000127, 5.192)",70.0,-1.171986
7927,"(3.5e-05, 6.248)","(0.000136, 5.192)",80.0,-1.211233
7928,"(3.5e-05, 6.248)","(0.000145, 5.192)",90.0,-1.24363
7929,"(3.5e-05, 6.248)","(0.000154, 5.192)",100.0,-1.276027
7930,"(3.5e-05, 6.248)","(0.000162, 5.192)",110.0,-1.308425
7931,"(3.5e-05, 6.248)","(0.00017, 5.192)",120.0,-1.333973
7932,"(3.5e-05, 6.248)","(0.000178, 5.192)",130.0,-1.352671
7933,"(3.5e-05, 6.248)","(0.000183, 5.192)",140.0,-1.364521
7934,"(3.5e-05, 6.248)","(0.000187, 5.192)",150.0,-1.369521
7935,"(3.5e-05, 6.248)","(0.000187, 5.192)",160.0,-1.367671
7936,"(3.5e-05, 6.248)","(0.000184, 5.192)",170.0,-1.365822
7937,"(3.5e-05, 6.248)","(0.000176, 5.192)",180.0,-1.370822
7938,"(3.5e-05, 6.248)","(0.000165, 5.192)",190.0,-1.368973
7939,"(3.5e-05, 6.248)","(0.000151, 5.192)",200.0,-1.367123
7940,"(0.000128, 6.248)","(9.3e-05, 5.192)",10.0,1.09896
7941,"(0.000128, 6.248)","(9.5e-05, 5.192)",20.0,1.188925
7942,"(0.000128, 6.248)","(0.0001, 5.192)",30.0,1.274017
7943,"(0.000128, 6.248)","(0.000105, 5.192)",40.0,1.356543
7944,"(0.000128, 6.248)","(0.000111, 5.192)",50.0,1.423052
7945,"(0.000128, 6.248)","(0.000119, 5.192)",60.0,1.372516
7946,"(0.000128, 6.248)","(0.000127, 5.192)",70.0,1.324756
7947,"(0.000128, 6.248)","(0.000136, 5.192)",80.0,1.271765
7948,"(0.000128, 6.248)","(0.000145, 5.192)",90.0,1.229286
7949,"(0.000128, 6.248)","(0.000154, 5.192)",100.0,1.19581
7950,"(0.000128, 6.248)","(0.000162, 5.192)",110.0,1.163579
7951,"(0.000128, 6.248)","(0.00017, 5.192)",120.0,1.138925
7952,"(0.000128, 6.248)","(0.000178, 5.192)",130.0,1.12117
7953,"(0.000128, 6.248)","(0.000183, 5.192)",140.0,1.109894
7954,"(0.000128, 6.248)","(0.000187, 5.192)",150.0,1.104894
7955,"(0.000128, 6.248)","(0.000187, 5.192)",160.0,1.10617
7956,"(0.000128, 6.248)","(0.000184, 5.192)",170.0,1.10117
7957,"(0.000128, 6.248)","(0.000176, 5.192)",180.0,1.102513
7958,"(0.000128, 6.248)","(0.000165, 5.192)",190.0,1.097513
7959,"(0.000128, 6.248)","(0.000151, 5.192)",200.0,1.098925
7960,"(0.000111, 5.192)","(0.00016, 8.58)",10.0,1.048942
7961,"(0.000111, 5.192)","(0.000177, 8.58)",20.0,1.089567
7962,"(0.000111, 5.192)","(0.00019, 8.58)",30.0,1.113889
7963,"(0.000111, 5.192)","(0.000199, 8.58)",40.0,1.145138
7964,"(0.000111, 5.192)","(0.000202, 8.58)",50.0,1.161916
7965,"(0.000111, 5.192)","(0.000192, 8.58)",60.0,1.173791
7966,"(0.000111, 5.192)","(0.000175, 8.58)",70.0,1.204024
7967,"(0.000111, 5.192)","(0.000146, 8.58)",80.0,1.242828
7968,"(0.000111, 5.192)","(0.000121, 8.58)",90.0,1.298915
7969,"(0.000111, 5.192)","(9.5e-05, 8.58)",100.0,1.345604
7970,"(0.000111, 5.192)","(7.1e-05, 8.58)",110.0,1.388182
7971,"(0.000111, 5.192)","(5.2e-05, 8.58)",120.0,1.47012
7972,"(0.000111, 5.192)","(3.8e-05, 8.58)",130.0,1.532484
7973,"(0.000111, 5.192)","(2.7e-05, 8.58)",140.0,1.601053
7974,"(0.000111, 5.192)","(1.8e-05, 8.58)",150.0,1.676724
7975,"(0.000111, 5.192)","(1.2e-05, 8.58)",160.0,1.774015
7976,"(0.000111, 5.192)","(8e-06, 8.58)",170.0,1.947
7977,"(0.000111, 5.192)","(4e-06, 8.58)",180.0,2.08094
7978,"(0.000111, 5.192)","(1e-06, 8.58)",190.0,2.214091
7979,"(0.000111, 5.192)","(0.0, 8.58)",200.0,2.209091
7980,"(9.5e-05, 5.192)","(0.00016, 8.58)",10.0,1.055345
7981,"(9.5e-05, 5.192)","(0.000177, 8.58)",20.0,1.083333
7982,"(9.5e-05, 5.192)","(0.00019, 8.58)",30.0,1.108288
7983,"(9.5e-05, 5.192)","(0.000199, 8.58)",40.0,1.113641
7984,"(9.5e-05, 5.192)","(0.000202, 8.58)",50.0,1.135377
7985,"(9.5e-05, 5.192)","(0.000192, 8.58)",60.0,1.147033
7986,"(9.5e-05, 5.192)","(0.000175, 8.58)",70.0,1.165
7987,"(9.5e-05, 5.192)","(0.000146, 8.58)",80.0,1.202424
7988,"(9.5e-05, 5.192)","(0.000121, 8.58)",90.0,1.256587
7989,"(9.5e-05, 5.192)","(9.5e-05, 8.58)",100.0,1.294262
7990,"(9.5e-05, 5.192)","(7.1e-05, 8.58)",110.0,1.334831
7991,"(9.5e-05, 5.192)","(5.2e-05, 8.58)",120.0,1.378596
7992,"(9.5e-05, 5.192)","(3.8e-05, 8.58)",130.0,1.425909
7993,"(9.5e-05, 5.192)","(2.7e-05, 8.58)",140.0,1.486962
7994,"(9.5e-05, 5.192)","(1.8e-05, 8.58)",150.0,1.522403
7995,"(9.5e-05, 5.192)","(1.2e-05, 8.58)",160.0,1.593469
7996,"(9.5e-05, 5.192)","(8e-06, 8.58)",170.0,1.684784
7997,"(9.5e-05, 5.192)","(4e-06, 8.58)",180.0,1.787863
7998,"(9.5e-05, 5.192)","(1e-06, 8.58)",190.0,1.905
7999,"(9.5e-05, 5.192)","(2e-06, 8.58)",200.0,2.057895
8000,"(0.000136, 5.192)","(0.00016, 8.58)",10.0,1.045
8001,"(0.000136, 5.192)","(0.000177, 8.58)",20.0,1.090806
8002,"(0.000136, 5.192)","(0.00019, 8.58)",30.0,1.136899
8003,"(0.000136, 5.192)","(0.000199, 8.58)",40.0,1.177368
8004,"(0.000136, 5.192)","(0.000202, 8.58)",50.0,1.227294
8005,"(0.000136, 5.192)","(0.000192, 8.58)",60.0,1.263839
8006,"(0.000136, 5.192)","(0.000175, 8.58)",70.0,1.290243
8007,"(0.000136, 5.192)","(0.000146, 8.58)",80.0,1.338788
8008,"(0.000136, 5.192)","(0.000121, 8.58)",90.0,1.399444
8009,"(0.000136, 5.192)","(9.5e-05, 8.58)",100.0,1.47514
8010,"(0.000136, 5.192)","(7.1e-05, 8.58)",110.0,1.560385
8011,"(0.000136, 5.192)","(5.2e-05, 8.58)",120.0,1.625185
8012,"(0.000136, 5.192)","(3.8e-05, 8.58)",130.0,1.731053
8013,"(0.000136, 5.192)","(2.7e-05, 8.58)",140.0,1.86617
8014,"(0.000136, 5.192)","(1.8e-05, 8.58)",150.0,1.962313
8015,"(0.000136, 5.192)","(1.2e-05, 8.58)",160.0,1.957313
8016,"(0.000136, 5.192)","(8e-06, 8.58)",170.0,1.952313
8017,"(0.000136, 5.192)","(4e-06, 8.58)",180.0,1.947313
8018,"(0.000136, 5.192)","(2e-06, 8.58)",190.0,1.942313
8019,"(0.000136, 5.192)","(4e-06, 8.58)",200.0,1.937313
8020,"(0.000175, 8.58)","(0.000153, 7.788)",10.0,1.133211
8021,"(0.000175, 8.58)","(0.000162, 7.788)",20.0,1.245605
8022,"(0.000175, 8.58)","(0.000171, 7.788)",30.0,1.324713
8023,"(0.000175, 8.58)","(0.000176, 7.788)",40.0,1.387035
8024,"(0.000175, 8.58)","(0.000175, 7.788)",50.0,1.410897
8025,"(0.000175, 8.58)","(0.000168, 7.788)",60.0,1.398571
8026,"(0.000175, 8.58)","(0.000151, 7.788)",70.0,1.38632
8027,"(0.000175, 8.58)","(0.000131, 7.788)",80.0,1.38132
8028,"(0.000175, 8.58)","(0.000106, 7.788)",90.0,1.398299
8029,"(0.000175, 8.58)","(8e-05, 7.788)",100.0,1.393299
8030,"(0.000175, 8.58)","(5.7e-05, 7.788)",110.0,1.388299
8031,"(0.000175, 8.58)","(3.8e-05, 7.788)",120.0,1.383299
8032,"(0.000175, 8.58)","(2.3e-05, 7.788)",130.0,1.378299
8033,"(0.000175, 8.58)","(1.2e-05, 7.788)",140.0,1.373299
8034,"(0.000175, 8.58)","(4e-06, 7.788)",150.0,1.368299
8035,"(0.000175, 8.58)","(0.0, 7.788)",160.0,1.363299
8036,"(0.000175, 8.58)","(3e-06, 7.788)",170.0,1.358299
8037,"(0.000175, 8.58)","(6e-06, 7.788)",180.0,1.353299
8038,"(0.000175, 8.58)","(9e-06, 7.788)",190.0,1.348299
8039,"(0.000175, 8.58)","(1e-05, 7.788)",200.0,1.343299
8040,"(3.8e-05, 8.58)","(0.000153, 7.788)",10.0,-1.022341
8041,"(3.8e-05, 8.58)","(0.000162, 7.788)",20.0,-1.050462
8042,"(3.8e-05, 8.58)","(0.000171, 7.788)",30.0,-1.078584
8043,"(3.8e-05, 8.58)","(0.000176, 7.788)",40.0,-1.106705
8044,"(3.8e-05, 8.58)","(0.000175, 7.788)",50.0,-1.140607
8045,"(3.8e-05, 8.58)","(0.000168, 7.788)",60.0,-1.157168
8046,"(3.8e-05, 8.58)","(0.000151, 7.788)",70.0,-1.173728
8047,"(3.8e-05, 8.58)","(0.000131, 7.788)",80.0,-1.178728
8048,"(3.8e-05, 8.58)","(0.000106, 7.788)",90.0,-1.166387
8049,"(3.8e-05, 8.58)","(8e-05, 7.788)",100.0,-1.136705
8050,"(3.8e-05, 8.58)","(5.7e-05, 7.788)",110.0,-1.124364
8051,"(3.8e-05, 8.58)","(3.8e-05, 7.788)",120.0,-1.100462
8052,"(3.8e-05, 8.58)","(2.3e-05, 7.788)",130.0,-1.088121
8053,"(3.8e-05, 8.58)","(1.2e-05, 7.788)",140.0,-0.07
8054,"(3.8e-05, 8.58)","(4e-06, 7.788)",150.0,0.954762
8055,"(3.8e-05, 8.58)","(0.0, 7.788)",160.0,0.974878
8056,"(3.8e-05, 8.58)","(3e-06, 7.788)",170.0,1.009937
8057,"(3.8e-05, 8.58)","(6e-06, 7.788)",180.0,1.048158
8058,"(3.8e-05, 8.58)","(9e-06, 7.788)",190.0,1.11479
8059,"(3.8e-05, 8.58)","(1e-05, 7.788)",200.0,1.162774
8060,"(2.7e-05, 8.58)","(0.000153, 7.788)",10.0,-1.040928
8061,"(2.7e-05, 8.58)","(0.000162, 7.788)",20.0,-1.075868
8062,"(2.7e-05, 8.58)","(0.000171, 7.788)",30.0,-1.10482
8063,"(2.7e-05, 8.58)","(0.000176, 7.788)",40.0,-1.13976
8064,"(2.7e-05, 8.58)","(0.000175, 7.788)",50.0,-1.174701
8065,"(2.7e-05, 8.58)","(0.000168, 7.788)",60.0,-1.197665
8066,"(2.7e-05, 8.58)","(0.000151, 7.788)",70.0,-1.214641
8067,"(2.7e-05, 8.58)","(0.000131, 7.788)",80.0,-1.219641
8068,"(2.7e-05, 8.58)","(0.000106, 7.788)",90.0,-1.206677
8069,"(2.7e-05, 8.58)","(8e-05, 7.788)",100.0,-1.175749
8070,"(2.7e-05, 8.58)","(5.7e-05, 7.788)",110.0,-1.150808
8071,"(2.7e-05, 8.58)","(3.8e-05, 7.788)",120.0,-1.137844
8072,"(2.7e-05, 8.58)","(2.3e-05, 7.788)",130.0,-1.12488
8073,"(2.7e-05, 8.58)","(1.2e-05, 7.788)",140.0,-1.105928
8074,"(2.7e-05, 8.58)","(4e-06, 7.788)",150.0,-1.086976
8075,"(2.7e-05, 8.58)","(0.0, 7.788)",160.0,0.938293
8076,"(2.7e-05, 8.58)","(3e-06, 7.788)",170.0,0.965314
8077,"(2.7e-05, 8.58)","(6e-06, 7.788)",180.0,1.023333
8078,"(2.7e-05, 8.58)","(9e-06, 7.788)",190.0,1.064722
8079,"(2.7e-05, 8.58)","(1e-05, 7.788)",200.0,1.118978
8080,"(0.000171, 7.788)","(8.1e-05, 8.668)",10.0,1.170373
8081,"(0.000171, 7.788)","(0.000101, 8.668)",20.0,1.291653
8082,"(0.000171, 7.788)","(0.000123, 8.668)",30.0,1.366579
8083,"(0.000171, 7.788)","(0.000145, 8.668)",40.0,1.411818
8084,"(0.000171, 7.788)","(0.000166, 8.668)",50.0,1.446963
8085,"(0.000171, 7.788)","(0.000182, 8.668)",60.0,1.477177
8086,"(0.000171, 7.788)","(0.000191, 8.668)",70.0,1.501585
8087,"(0.000171, 7.788)","(0.000193, 8.668)",80.0,1.550909
8088,"(0.000171, 7.788)","(0.000187, 8.668)",90.0,1.621667
8089,"(0.000171, 7.788)","(0.000176, 8.668)",100.0,1.690331
8090,"(0.000171, 7.788)","(0.000163, 8.668)",110.0,1.724661
8091,"(0.000171, 7.788)","(0.000147, 8.668)",120.0,1.771395
8092,"(0.000171, 7.788)","(0.00013, 8.668)",130.0,1.777105
8093,"(0.000171, 7.788)","(0.000119, 8.668)",140.0,1.772105
8094,"(0.000171, 7.788)","(0.000105, 8.668)",150.0,1.767105
8095,"(0.000171, 7.788)","(9.1e-05, 8.668)",160.0,1.762105
8096,"(0.000171, 7.788)","(8.2e-05, 8.668)",170.0,1.757105
8097,"(0.000171, 7.788)","(7.6e-05, 8.668)",180.0,1.752105
8098,"(0.000171, 7.788)","(6.7e-05, 8.668)",190.0,1.747105
8099,"(0.000171, 7.788)","(5.2e-05, 8.668)",200.0,1.742105
8100,"(0.000168, 7.788)","(8.1e-05, 8.668)",10.0,1.146515
8101,"(0.000168, 7.788)","(0.000101, 8.668)",20.0,1.261967
8102,"(0.000168, 7.788)","(0.000123, 8.668)",30.0,1.336111
8103,"(0.000168, 7.788)","(0.000145, 8.668)",40.0,1.374495
8104,"(0.000168, 7.788)","(0.000166, 8.668)",50.0,1.408962
8105,"(0.000168, 7.788)","(0.000182, 8.668)",60.0,1.424545
8106,"(0.000168, 7.788)","(0.000191, 8.668)",70.0,1.447927
8107,"(0.000168, 7.788)","(0.000193, 8.668)",80.0,1.495354
8108,"(0.000168, 7.788)","(0.000187, 8.668)",90.0,1.563466
8109,"(0.000168, 7.788)","(0.000176, 8.668)",100.0,1.611202
8110,"(0.000168, 7.788)","(0.000163, 8.668)",110.0,1.606202
8111,"(0.000168, 7.788)","(0.000147, 8.668)",120.0,1.601202
8112,"(0.000168, 7.788)","(0.00013, 8.668)",130.0,1.596202
8113,"(0.000168, 7.788)","(0.000119, 8.668)",140.0,1.591202
8114,"(0.000168, 7.788)","(0.000105, 8.668)",150.0,1.586202
8115,"(0.000168, 7.788)","(9.1e-05, 8.668)",160.0,1.581202
8116,"(0.000168, 7.788)","(8.2e-05, 8.668)",170.0,1.576202
8117,"(0.000168, 7.788)","(7.6e-05, 8.668)",180.0,1.571202
8118,"(0.000168, 7.788)","(6.7e-05, 8.668)",190.0,1.566202
8119,"(0.000168, 7.788)","(5.2e-05, 8.668)",200.0,1.561202
8120,"(0.000131, 7.788)","(8.1e-05, 8.668)",10.0,1.109286
8121,"(0.000131, 7.788)","(0.000101, 8.668)",20.0,1.187368
8122,"(0.000131, 7.788)","(0.000123, 8.668)",30.0,1.231575
8123,"(0.000131, 7.788)","(0.000145, 8.668)",40.0,1.249767
8124,"(0.000131, 7.788)","(0.000166, 8.668)",50.0,1.268839
8125,"(0.000131, 7.788)","(0.000182, 8.668)",60.0,1.27622
8126,"(0.000131, 7.788)","(0.000191, 8.668)",70.0,1.296707
8127,"(0.000131, 7.788)","(0.000193, 8.668)",80.0,1.338788
8128,"(0.000131, 7.788)","(0.000187, 8.668)",90.0,1.399444
8129,"(0.000131, 7.788)","(0.000176, 8.668)",100.0,1.45
8130,"(0.000131, 7.788)","(0.000163, 8.668)",110.0,1.478708
8131,"(0.000131, 7.788)","(0.000147, 8.668)",120.0,1.536491
8132,"(0.000131, 7.788)","(0.00013, 8.668)",130.0,1.56
8133,"(0.000131, 7.788)","(0.000119, 8.668)",140.0,1.555
8134,"(0.000131, 7.788)","(0.000105, 8.668)",150.0,1.55
8135,"(0.000131, 7.788)","(9.1e-05, 8.668)",160.0,1.545
8136,"(0.000131, 7.788)","(8.2e-05, 8.668)",170.0,1.54
8137,"(0.000131, 7.788)","(7.6e-05, 8.668)",180.0,1.535
8138,"(0.000131, 7.788)","(6.7e-05, 8.668)",190.0,1.53
8139,"(0.000131, 7.788)","(5.6e-05, 8.668)",200.0,1.525
8140,"(8.1e-05, 8.668)","(0.000161, 9.372)",10.0,1.159038
8141,"(8.1e-05, 8.668)","(0.000186, 9.372)",20.0,1.293887
8142,"(8.1e-05, 8.668)","(0.000207, 9.372)",30.0,1.398793
8143,"(8.1e-05, 8.668)","(0.000223, 9.372)",40.0,1.51112
8144,"(8.1e-05, 8.668)","(0.000221, 9.372)",50.0,1.600551
8145,"(8.1e-05, 8.668)","(0.00021, 9.372)",60.0,1.662661
8146,"(8.1e-05, 8.668)","(0.000183, 9.372)",70.0,1.747609
8147,"(8.1e-05, 8.668)","(0.000157, 9.372)",80.0,1.862062
8148,"(8.1e-05, 8.668)","(0.000128, 9.372)",90.0,2.005
8149,"(8.1e-05, 8.668)","(0.000104, 9.372)",100.0,2.107895
8150,"(8.1e-05, 8.668)","(8.2e-05, 9.372)",110.0,2.222778
8151,"(8.1e-05, 8.668)","(6.6e-05, 9.372)",120.0,2.351765
8152,"(8.1e-05, 8.668)","(5.1e-05, 9.372)",130.0,2.4975
8153,"(8.1e-05, 8.668)","(4.4e-05, 9.372)",140.0,2.683731
8154,"(8.1e-05, 8.668)","(3.6e-05, 9.372)",150.0,2.699436
8155,"(8.1e-05, 8.668)","(2.6e-05, 9.372)",160.0,2.736794
8156,"(8.1e-05, 8.668)","(2.2e-05, 9.372)",170.0,2.775465
8157,"(8.1e-05, 8.668)","(1.7e-05, 9.372)",180.0,2.792813
8158,"(8.1e-05, 8.668)","(3.6e-05, 9.372)",190.0,2.810512
8159,"(8.1e-05, 8.668)","(0.000138, 9.372)",200.0,2.096429
8160,"(9.1e-05, 8.668)","(0.000161, 9.372)",10.0,1.05314
8161,"(9.1e-05, 8.668)","(0.000186, 9.372)",20.0,1.095263
8162,"(9.1e-05, 8.668)","(0.000207, 9.372)",30.0,1.132059
8163,"(9.1e-05, 8.668)","(0.000223, 9.372)",40.0,1.156724
8164,"(9.1e-05, 8.668)","(0.000221, 9.372)",50.0,1.188333
8165,"(9.1e-05, 8.668)","(0.00021, 9.372)",60.0,1.222294
8166,"(9.1e-05, 8.668)","(0.000183, 9.372)",70.0,1.283841
8167,"(9.1e-05, 8.668)","(0.000157, 9.372)",80.0,1.367216
8168,"(9.1e-05, 8.668)","(0.000128, 9.372)",90.0,1.471667
8169,"(9.1e-05, 8.668)","(0.000104, 9.372)",100.0,1.492373
8170,"(9.1e-05, 8.668)","(8.2e-05, 9.372)",110.0,1.532209
8171,"(9.1e-05, 8.668)","(6.6e-05, 9.372)",120.0,1.594545
8172,"(9.1e-05, 8.668)","(5.1e-05, 9.372)",130.0,1.651981
8173,"(9.1e-05, 8.668)","(4.4e-05, 9.372)",140.0,1.737947
8174,"(9.1e-05, 8.668)","(3.6e-05, 9.372)",150.0,1.834091
8175,"(9.1e-05, 8.668)","(2.6e-05, 9.372)",160.0,1.942222
8176,"(9.1e-05, 8.668)","(2.2e-05, 9.372)",170.0,2.064606
8177,"(9.1e-05, 8.668)","(1.4e-05, 9.372)",180.0,2.223559
8178,"(9.1e-05, 8.668)","(3e-06, 9.372)",190.0,2.071667
8179,"(9.1e-05, 8.668)","(1.5e-05, 9.372)",200.0,1.525
8180,"(0.000147, 8.668)","(0.000161, 9.372)",10.0,1.114718
8181,"(0.000147, 8.668)","(0.000186, 9.372)",20.0,1.213077
8182,"(0.000147, 8.668)","(0.000207, 9.372)",30.0,1.288279
8183,"(0.000147, 8.668)","(0.000223, 9.372)",40.0,1.35069
8184,"(0.000147, 8.668)","(0.000221, 9.372)",50.0,1.388333
8185,"(0.000147, 8.668)","(0.00021, 9.372)",60.0,1.428716
8186,"(0.000147, 8.668)","(0.000183, 9.372)",70.0,1.501232
8187,"(0.000147, 8.668)","(0.000157, 9.372)",80.0,1.599175
8188,"(0.000147, 8.668)","(0.000128, 9.372)",90.0,1.721667
8189,"(0.000147, 8.668)","(0.000104, 9.372)",100.0,1.74661
8190,"(0.000147, 8.668)","(8.2e-05, 9.372)",110.0,1.793837
8191,"(0.000147, 8.668)","(6.6e-05, 9.372)",120.0,1.855663
8192,"(0.000147, 8.668)","(5.1e-05, 9.372)",130.0,1.960478
8193,"(0.000147, 8.668)","(4.4e-05, 9.372)",140.0,1.994935
8194,"(0.000147, 8.668)","(3.6e-05, 9.372)",150.0,1.989935
8195,"(0.000147, 8.668)","(2.6e-05, 9.372)",160.0,1.984935
8196,"(0.000147, 8.668)","(2.2e-05, 9.372)",170.0,1.979935
8197,"(0.000147, 8.668)","(1.7e-05, 9.372)",180.0,1.974935
8198,"(0.000147, 8.668)","(6e-06, 9.372)",190.0,1.969935
8199,"(0.000147, 8.668)","(1.5e-05, 9.372)",200.0,1.792857
